1,2,3,4,5,unique-pepts,Seq-cover,name-prot,name-gene
NaN,NaN,NaN,NaN,NaN,8,15.6,Fragile X mental retardation syndrome-related protein 1,FXR1
NaN,NaN,21.5244,19.6182,NaN,7,7.4,La-related protein 1;La-related protein 1B,LARP1;LARP1B
NaN,NaN,NaN,NaN,NaN,7,12.6,Lanosterol synthase,LSS
NaN,NaN,22.1145,21.7203,NaN,3,26.4,PHD finger-like domain-containing protein 5A,PHF5A
NaN,NaN,NaN,NaN,NaN,5,7.1,Exocyst complex component 2,EXOC2
NaN,NaN,22.6649,18.5628,18.1154,4,19,"Beta-1,4-glucuronyltransferase 1",B4GAT1
NaN,NaN,NaN,NaN,NaN,3,49.2,Ragulator complex protein LAMTOR3,LAMTOR3
NaN,NaN,21.3921,21.8536,NaN,2,15.5,Prefoldin subunit 6,PFDN6
NaN,NaN,NaN,NaN,NaN,4,30.9,Uncharacterized protein C7orf50,C7orf50
NaN,NaN,21.6519,19.9484,NaN,3,8.7,MAGUK p55 subfamily member 6,MPP6
NaN,NaN,NaN,NaN,NaN,3,11.6,Oxidoreductase HTATIP2,HTATIP2
NaN,NaN,NaN,NaN,NaN,4,12.9,NEDD8-activating enzyme E1 regulatory subunit,NAE1
NaN,NaN,21.5524,19.8409,NaN,4,9.2,Cell cycle and apoptosis regulator protein 2,CCAR2
NaN,NaN,20.8518,18.8248,NaN,9,4.1,Neurofibromin;Neurofibromin truncated,NF1
NaN,NaN,22.8506,NaN,21.3352,4,18.8,Caspase-3;Caspase-3 subunit p17;Caspase-3 subunit p12,CASP3
21.182,21.0364,NaN,NaN,NaN,6,18.6,"Aldehyde dehydrogenase, mitochondrial",ALDH2
NaN,NaN,22.5457,NaN,18.7788,4,19.4,Adaptin ear-binding coat-associated protein 2,NECAP2
NaN,NaN,NaN,NaN,NaN,2,6.2,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PDHA1
NaN,NaN,22.1096,19.9173,NaN,4,54.8,Histidine triad nucleotide-binding protein 1,HINT1
NaN,NaN,NaN,NaN,NaN,4,14.8,Protein TFG,TFG
NaN,NaN,21.7924,19.5107,NaN,3,18,Importin subunit alpha-4,KPNA3
NaN,NaN,NaN,NaN,NaN,3,38.9,Dynein light chain Tctex-type 1,DYNLT1
NaN,NaN,NaN,NaN,NaN,8,3.4,Serine/threonine-protein kinase SMG1,SMG1
NaN,NaN,NaN,NaN,NaN,10,16.8,Transportin-3,TNPO3
22.0926,NaN,NaN,NaN,21.8678,3,10.6,Semenogelin-1;Alpha-inhibin-92;Alpha-inhibin-31;Seminal basic protein,SEMG1
NaN,NaN,21.0649,21.4656,NaN,5,13.3,Plasma alpha-L-fucosidase,FUCA2
NaN,NaN,22.3144,20.3501,NaN,4,26.7,Phosphatidylinositol transfer protein alpha isoform,PITPNA
18.2392,NaN,21.8497,NaN,NaN,5,23.9,NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form,CYB5R3
NaN,NaN,20.87,19.9114,NaN,8,16.3,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3",PLCD3
NaN,NaN,NaN,NaN,NaN,5,18.7,N-acylneuraminate cytidylyltransferase,CMAS
NaN,NaN,21.7681,17.7892,NaN,5,15,"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed",SMU1
NaN,NaN,21.4392,19.3846,NaN,4,10.6,AP-1 complex subunit mu-1;AP-1 complex subunit mu-2,AP1M1;AP1M2
NaN,NaN,21.8048,21.8086,NaN,2,10,Lymphocyte function-associated antigen 3,CD58
NaN,NaN,21.8972,20.8583,NaN,5,11.9,Alpha-adducin,ADD1
NaN,NaN,NaN,NaN,NaN,5,4.4,UPF0606 protein KIAA1549,KIAA1549
NaN,NaN,NaN,NaN,NaN,5,15.6,TOM1-like protein 2,TOM1L2
NaN,NaN,NaN,NaN,NaN,1,11,Lipoma HMGIC fusion partner-like 2 protein,LHFPL2
NaN,NaN,22.8674,20.6805,NaN,2,26.9,Enhancer of rudimentary homolog,ERH
19.5414,NaN,21.9396,20.1673,NaN,3,20.7,PRA1 family protein 3,ARL6IP5
NaN,NaN,NaN,NaN,NaN,3,9.2,Ubiquitin carboxyl-terminal hydrolase 12;Ubiquitin carboxyl-terminal hydrolase 46,USP12;USP46
NaN,NaN,21.3928,19.5106,NaN,6,7.1,Exportin-7,XPO7
NaN,NaN,21.6627,20.2388,NaN,4,22.8,Ubiquitin-fold modifier-conjugating enzyme 1,UFC1
NaN,NaN,NaN,NaN,NaN,5,16.9,RNA polymerase II-associated factor 1 homolog,PAF1
NaN,NaN,NaN,NaN,NaN,9,9.5,WASH complex subunit 7,KIAA1033
NaN,NaN,22.07,18.587,18.037,3,14.5,Dynactin subunit 3,DCTN3
NaN,NaN,21.7812,NaN,18.2908,5,23.5,Ethylmalonyl-CoA decarboxylase,ECHDC1
NaN,NaN,NaN,NaN,NaN,1,13.4,Carbonyl reductase [NADPH] 3,CBR3
NaN,NaN,NaN,NaN,NaN,9,9.6,WD repeat-containing protein 11,WDR11
NaN,NaN,NaN,NaN,NaN,2,22.4,Ribonuclease 7,RNASE7
18.59,18.5121,NaN,NaN,21.6598,5,22.6,Voltage-dependent anion-selective channel protein 1,VDAC1
NaN,NaN,21.8161,19.2291,NaN,4,12.1,5-AMP-activated protein kinase subunit gamma-1,PRKAG1
NaN,NaN,21.2706,16.9394,NaN,7,14.4,Pre-B-cell leukemia transcription factor-interacting protein 1,PBXIP1
20.8271,21.124,NaN,NaN,NaN,8,9.7,Adipocyte enhancer-binding protein 1,AEBP1
NaN,NaN,NaN,NaN,NaN,2,14.5,Peptidyl-prolyl cis-trans isomerase-like 1,PPIL1
NaN,NaN,20.9973,20.953,19.7963,5,18.4,ELAV-like protein 1,ELAVL1
NaN,NaN,21.9356,NaN,19.593,4,16,Paralemmin-1,PALM
NaN,NaN,NaN,NaN,NaN,3,17.1,Myelin basic protein,MBP
20.8451,NaN,21.9809,20.2666,NaN,4,12.3,Epoxide hydrolase 1,EPHX1
NaN,NaN,21.8141,19.4828,NaN,4,20.6,Protein PBDC1,PBDC1
NaN,NaN,NaN,NaN,NaN,4,28.3,Septin-6,44080
NaN,NaN,NaN,NaN,NaN,3,17.3,Thioredoxin domain-containing protein 9,TXNDC9
NaN,NaN,20.9049,19.9345,NaN,3,16.9,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,PIP5K1A
NaN,NaN,NaN,NaN,NaN,3,22,ADP-ribosylation factor-like protein 8A;ADP-ribosylation factor-like protein 8B,ARL8A;ARL8B
NaN,NaN,21.4,19.9841,NaN,7,15.7,Cirhin,CIRH1A
NaN,NaN,22.3134,19.8911,NaN,3,19.1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,PIN4
NaN,NaN,21.849,20.1052,NaN,5,25.4,Probable tRNA N6-adenosine threonylcarbamoyltransferase,OSGEP
NaN,NaN,NaN,NaN,NaN,5,8.3,"cGMP-specific 3,5-cyclic phosphodiesterase",PDE5A
20.1688,NaN,20.0025,21.7392,NaN,6,6,Cell migration-inducing and hyaluronan-binding protein,CEMIP
NaN,NaN,NaN,NaN,NaN,7,13.1,Vacuolar protein sorting-associated protein 16 homolog,VPS16
NaN,NaN,NaN,NaN,NaN,5,25.7,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,B3GAT3
NaN,NaN,21.6253,20.2122,NaN,4,27.6,U2 small nuclear ribonucleoprotein B,SNRPB2
NaN,NaN,22.6311,20.2071,NaN,4,7.6,tRNA (cytosine(34)-C(5))-methyltransferase,NSUN2
21.6631,21.3149,NaN,NaN,NaN,4,10.3,Complement factor I;Complement factor I heavy chain;Complement factor I light chain,CFI
NaN,NaN,21.1949,20.393,NaN,4,10.8,Ribosome biogenesis protein BRX1 homolog,BRIX1
NaN,NaN,20.7148,20.4375,20.3256,5,19.4,ERO1-like protein alpha,ERO1L
NaN,NaN,21.3002,20.7752,NaN,3,5.4,Protein kinase C alpha type,PRKCA
NaN,NaN,21.2479,21.2785,NaN,5,10,Phosphoglucomutase-2,PGM2
NaN,NaN,21.8677,19.6773,NaN,5,6.3,ELKS/Rab6-interacting/CAST family member 1,ERC1
NaN,NaN,NaN,NaN,NaN,2,13,Peptidyl-prolyl cis-trans isomerase H,PPIH
NaN,NaN,22.2699,19.8779,NaN,4,16,NEDD8-activating enzyme E1 catalytic subunit,UBA3
NaN,NaN,NaN,NaN,NaN,5,20.5,Phosphoribosyl pyrophosphate synthase-associated protein 1,PRPSAP1
NaN,NaN,NaN,NaN,NaN,4,37.3,Ragulator complex protein LAMTOR1,LAMTOR1
NaN,NaN,NaN,NaN,NaN,2,8,DnaJ homolog subfamily B member 2,DNAJB2
NaN,NaN,NaN,NaN,NaN,7,8.4,MMS19 nucleotide excision repair protein homolog,MMS19
NaN,NaN,21.5785,20.4059,NaN,4,12.2,"ATP-dependent 6-phosphofructokinase, liver type",PFKL
NaN,NaN,21.6675,20.228,NaN,5,7.3,Interleukin-6 receptor subunit beta,IL6ST
NaN,NaN,21.5177,20.5475,18.5738,4,5,Microtubule-associated protein 4,MAP4
NaN,NaN,NaN,NaN,NaN,1,1.6,Low-density lipoprotein receptor-related protein 8,LRP8
NaN,NaN,21.0739,18.1401,NaN,9,10,Cleavage and polyadenylation specificity factor subunit 1,CPSF1
NaN,17.8915,21.6457,19.7002,19.0625,4,15.5,Fumarylacetoacetase,FAH
NaN,NaN,21.4969,18.3912,NaN,7,10.8,Cold shock domain-containing protein E1,CSDE1
NaN,NaN,18.7551,21.5518,NaN,6,20.7,Progressive ankylosis protein homolog,ANKH
NaN,NaN,20.9508,20.2835,NaN,7,12.1,Dipeptidyl peptidase 9,DPP9
NaN,NaN,NaN,NaN,NaN,6,19.1,Torsin-3A,TOR3A
NaN,NaN,NaN,NaN,NaN,6,22.7,AP-3 complex subunit mu-1,AP3M1
NaN,NaN,21.7702,19.9329,NaN,4,24.6,Ribosomal RNA small subunit methyltransferase NEP1,EMG1
NaN,NaN,NaN,NaN,NaN,6,16.2,Connector enhancer of kinase suppressor of ras 3,CNKSR3
NaN,NaN,21.4876,19.3037,NaN,4,47.3,Transcription elongation factor B polypeptide 1,TCEB1
NaN,NaN,NaN,NaN,NaN,7,7.6,Sister chromatid cohesion protein PDS5 homolog B,PDS5B
NaN,NaN,20.2473,21.0674,19.432,3,11.5,RNA-binding protein with serine-rich domain 1,RNPS1
20.2319,20.5745,20.2142,20.4743,18.6905,4,8.6,Peptidyl-prolyl cis-trans isomerase FKBP10,FKBP10
NaN,NaN,22.1287,18.4357,17.8529,4,20.2,26S proteasome non-ATPase regulatory subunit 9,PSMD9
NaN,NaN,21.6542,20.3596,NaN,5,9.7,Pumilio domain-containing protein KIAA0020,KIAA0020
NaN,NaN,21.1194,19.6215,NaN,7,21.5,Poly(U)-binding-splicing factor PUF60,PUF60
NaN,NaN,NaN,NaN,NaN,5,5.7,Tetratricopeptide repeat protein 37,TTC37
NaN,NaN,NaN,NaN,NaN,3,17.5,Acidic leucine-rich nuclear phosphoprotein 32 family member E,ANP32E
NaN,NaN,NaN,NaN,NaN,2,1,Zinc finger ZZ-type and EF-hand domain-containing protein 1,ZZEF1
NaN,NaN,NaN,NaN,NaN,1,5.4,PDZ domain-containing protein GIPC2,GIPC2
NaN,NaN,21.5129,20.5488,NaN,3,18.6,Histone-binding protein RBBP4,RBBP4
NaN,NaN,21.0768,19.9138,19.4431,5,11.4,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1
NaN,20.1017,NaN,NaN,22.5303,3,5.4,Granulins;Acrogranin;Paragranulin;Granulin-1;Granulin-2;Granulin-3;Granulin-4;Granulin-5;Granulin-6;Granulin-7,GRN
NaN,NaN,NaN,NaN,NaN,4,11.3,Paraspeckle component 1,PSPC1
NaN,NaN,21.5532,20.5254,NaN,4,36.5,Rho-related GTP-binding protein RhoF,RHOF
NaN,NaN,21.8551,21.0955,NaN,4,2.6,Treacle protein,TCOF1
NaN,NaN,NaN,NaN,NaN,2,11.8,Exosome complex component RRP41,EXOSC4
NaN,NaN,NaN,NaN,NaN,1,9,Nucleoplasmin-3,NPM3
18.654,NaN,21.7849,NaN,NaN,2,14.1,Actin-related protein 2/3 complex subunit 1A,ARPC1A
NaN,NaN,21.2345,20.5484,NaN,7,14.7,"ATP-dependent 6-phosphofructokinase, muscle type",PFKM
NaN,NaN,22.2076,20.8781,NaN,5,13.9,Protein arginine N-methyltransferase 3,PRMT3
NaN,NaN,21.3518,19.69,NaN,4,5.9,Thyroid hormone receptor-associated protein 3,THRAP3
NaN,NaN,NaN,NaN,NaN,4,8.7,Phosphoacetylglucosamine mutase,PGM3
NaN,NaN,NaN,NaN,NaN,8,5.1,Dedicator of cytokinesis protein 1,DOCK1
20.9223,19.842,NaN,20.3099,21.5942,3,11.8,Delta-aminolevulinic acid dehydratase,ALAD
NaN,NaN,21.7795,20.3369,NaN,3,14.9,mRNA export factor,RAE1
NaN,NaN,21.8435,19.873,NaN,5,12.1,Alpha-L-iduronidase,IDUA
NaN,NaN,NaN,NaN,NaN,4,11.1,Sialidase-1,NEU1
20.7433,22.0631,NaN,NaN,19.6283,1,6.8,Claudin-11,CLDN11
NaN,NaN,NaN,NaN,NaN,6,14.8,Protein Smaug homolog 2,SAMD4B
NaN,NaN,21.0927,19.6147,17.3803,5,9.4,BAG family molecular chaperone regulator 3,BAG3
NaN,NaN,22.539,20.5692,NaN,2,10.4,UBX domain-containing protein 1,UBXN1
NaN,NaN,21.514,18.0218,NaN,4,12,Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing),DAK
NaN,NaN,21.452,19.7437,20.0451,8,12.1,Myosin-10,MYH10
NaN,NaN,21.8811,19.2583,NaN,5,10.5,Misshapen-like kinase 1,MINK1
20.9599,20.188,NaN,NaN,NaN,5,6.8,Inter-alpha-trypsin inhibitor heavy chain H4;70 kDa inter-alpha-trypsin inhibitor heavy chain H4;35 kDa inter-alpha-trypsin inhibitor heavy chain H4,ITIH4
NaN,NaN,NaN,NaN,NaN,2,4,Uncharacterized protein KIAA1522,KIAA1522
NaN,NaN,21.5791,21.3564,NaN,4,21.9,Glutamate--cysteine ligase regulatory subunit,GCLM
NaN,NaN,21.6832,19.44,NaN,4,12.3,Procollagen C-endopeptidase enhancer 2,PCOLCE2
NaN,NaN,21.3272,20.6266,NaN,7,6.4,Ribosome-binding protein 1,RRBP1
NaN,NaN,NaN,NaN,NaN,3,15.9,Vacuolar protein sorting-associated protein 37D,VPS37D
NaN,NaN,22.1762,NaN,18.7149,3,16.2,Inositol monophosphatase 1,IMPA1
NaN,NaN,NaN,NaN,NaN,4,12.7,Cornulin,CRNN
NaN,NaN,NaN,NaN,NaN,6,12.7,RUN and FYVE domain-containing protein 1,RUFY1
NaN,NaN,22.1002,19.5704,NaN,5,7.7,Protein VAC14 homolog,VAC14
NaN,NaN,NaN,NaN,NaN,4,9.2,N-terminal kinase-like protein,SCYL1
NaN,NaN,21.6305,19.5063,17.9044,4,12.6,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha;Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,PIP4K2A;PIP4K2B
NaN,NaN,21.2016,19.0365,NaN,7,10.5,DNA-directed RNA polymerase II subunit RPB2,POLR2B
NaN,NaN,NaN,NaN,NaN,1,3.2,Tumor necrosis factor receptor superfamily member 5,CD40
NaN,NaN,21.5649,20.9336,NaN,4,10.3,Protein numb homolog,NUMB
NaN,NaN,NaN,NaN,NaN,5,1.8,Protocadherin Fat 4,FAT4
NaN,NaN,NaN,NaN,NaN,1,6.1,Claudin-12,CLDN12
NaN,NaN,NaN,NaN,NaN,2,3.7,Protein tweety homolog 2,TTYH2
NaN,NaN,NaN,NaN,NaN,4,6.3,Protein FAM91A1,FAM91A1
NaN,NaN,21.5522,19.8223,NaN,4,12.9,Calpastatin,CAST
NaN,NaN,20.9186,19.3609,18.4489,4,20.4,Metallo-beta-lactamase domain-containing protein 2,MBLAC2
NaN,NaN,NaN,NaN,NaN,2,6.2,DnaJ homolog subfamily C member 3,DNAJC3
NaN,NaN,21.1414,17.0626,16.4032,6,19.9,Integrin-linked kinase-associated serine/threonine phosphatase 2C,ILKAP
NaN,NaN,NaN,NaN,NaN,2,10,Calretinin,CALB2
NaN,NaN,21.3847,19.9345,19.6119,3,5.3,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,GAA
NaN,NaN,NaN,NaN,NaN,5,8.7,Coiled-coil and C2 domain-containing protein 1B,CC2D1B
NaN,NaN,NaN,NaN,NaN,12,5.8,Ubiquitin carboxyl-terminal hydrolase 24,USP24
NaN,NaN,21.3352,21.4896,NaN,3,43,Replication protein A 14 kDa subunit,RPA3
NaN,NaN,20.7067,19.9002,18.8359,6,27.6,Sodium/potassium-transporting ATPase subunit alpha-3,ATP1A3
NaN,NaN,NaN,NaN,NaN,1,0.9,Son of sevenless homolog 1;Son of sevenless homolog 2,SOS1;SOS2
NaN,NaN,20.512,21.0347,19.4127,6,14.6,PDZ and LIM domain protein 5,PDLIM5
NaN,NaN,NaN,NaN,NaN,5,11.8,Lipoma-preferred partner,LPP
NaN,NaN,21.8116,20.6628,NaN,3,20.9,Claudin-1,CLDN1
NaN,NaN,NaN,NaN,NaN,6,9,E3 ubiquitin-protein ligase BRE1B,RNF40
NaN,NaN,NaN,NaN,NaN,8,13.8,Cullin-1,CUL1
NaN,NaN,20.9804,20.6348,NaN,4,6.1,Ribonucleases P/MRP protein subunit POP1,POP1
NaN,NaN,NaN,NaN,NaN,2,7.1,BUB3-interacting and GLEBS motif-containing protein ZNF207,ZNF207
NaN,NaN,21.0515,17.9745,NaN,6,24.1,Nucleoredoxin,NXN
21.1856,21.1474,NaN,NaN,19.5765,2,25.7,Ig gamma-4 chain C region,IGHG4
NaN,NaN,20.8884,18.6467,NaN,7,16.7,Coiled-coil domain-containing protein 22,CCDC22
NaN,NaN,21.7125,19.6634,NaN,5,18.5,Four-jointed box protein 1,FJX1
NaN,NaN,NaN,NaN,NaN,4,5.8,Serine/threonine-protein kinase N2,PKN2
NaN,NaN,NaN,NaN,NaN,4,16.9,WW domain-binding protein 2,WBP2
NaN,NaN,NaN,NaN,NaN,1,23.3,Ig gamma-2 chain C region,IGHG2
NaN,NaN,NaN,NaN,NaN,1,0.9,Multidrug resistance protein 3,ABCB4
NaN,NaN,NaN,NaN,NaN,7,12.8,Calcium-transporting ATPase type 2C member 1,ATP2C1
NaN,NaN,NaN,NaN,NaN,7,11.7,Shootin-1,KIAA1598
NaN,NaN,NaN,NaN,NaN,5,10.5,Krev interaction trapped protein 1,KRIT1
NaN,NaN,21.3632,17.601,NaN,7,12.5,Neurochondrin,NCDN
NaN,NaN,NaN,NaN,NaN,5,28.7,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10
NaN,NaN,20.813,21.3205,NaN,3,10.3,Glutamate-rich WD repeat-containing protein 1,GRWD1
NaN,NaN,NaN,NaN,NaN,5,12.1,KIF1-binding protein,KIAA1279
NaN,NaN,21.5061,19.79,NaN,6,14.6,Engulfment and cell motility protein 2,ELMO2
NaN,NaN,22.2603,NaN,20.4311,2,8.7,"Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA
NaN,19.2349,21.1421,20.5318,20.895,2,17.3,Translocon-associated protein subunit delta,SSR4
NaN,NaN,21.5407,20.5836,20.058,2,4.3,60 kDa SS-A/Ro ribonucleoprotein,TROVE2
NaN,NaN,NaN,NaN,NaN,3,2.9,UPF0606 protein KIAA1549L,KIAA1549L
NaN,NaN,NaN,NaN,NaN,6,13.6,Polypeptide N-acetylgalactosaminyltransferase 1;Polypeptide N-acetylgalactosaminyltransferase 1 soluble form,GALNT1
NaN,NaN,21.7999,20.6978,NaN,3,2.8,Apoptotic chromatin condensation inducer in the nucleus,ACIN1
NaN,NaN,NaN,NaN,NaN,5,11.5,Ubiquitin-like modifier-activating enzyme ATG7,ATG7
NaN,NaN,21.8965,18.9667,NaN,4,14.6,Regulator of microtubule dynamics protein 1,RMDN1
NaN,NaN,NaN,NaN,NaN,2,15.9,Transmembrane protein 205,TMEM205
NaN,NaN,NaN,NaN,NaN,4,8.1,RNA-binding protein EWS,EWSR1
NaN,NaN,22.1345,20.3593,NaN,2,4.9,G-protein coupled receptor 56;GPR56 N-terminal fragment;GPR56 C-terminal fragment,GPR56
19.5067,19.9243,NaN,NaN,NaN,5,17.7,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,CTSB
NaN,NaN,NaN,NaN,NaN,2,42.7,Ras-related C3 botulinum toxin substrate 3,RAC3
NaN,NaN,NaN,NaN,NaN,1,7.1,Microfibril-associated glycoprotein 4,MFAP4
NaN,NaN,NaN,NaN,NaN,5,8.1,Protocadherin-7,PCDH7
NaN,NaN,NaN,NaN,NaN,6,10,Sodium bicarbonate transporter-like protein 11,SLC4A11
NaN,NaN,22.1295,19.1467,NaN,4,6.5,Signal transducer and activator of transcription 1-alpha/beta,STAT1
NaN,NaN,21.1395,20.6015,19.2471,2,27.6,Acyl-CoA-binding protein,DBI
NaN,21.1329,NaN,NaN,19.0215,2,35.3,Vesicle-associated membrane protein 2,VAMP2
NaN,NaN,21.3431,18.2883,16.8751,6,14.7,"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2
NaN,NaN,NaN,NaN,NaN,4,18,Choline-phosphate cytidylyltransferase A;Choline-phosphate cytidylyltransferase B,PCYT1A;PCYT1B
NaN,NaN,22.1726,20.5532,NaN,2,5.8,Cell cycle control protein 50A;Cell cycle control protein 50B,TMEM30A;TMEM30B
NaN,NaN,NaN,NaN,NaN,11,3.6,E3 ubiquitin-protein ligase RNF213,RNF213
NaN,NaN,NaN,NaN,NaN,2,8.2,Tetraspanin-5,TSPAN5
NaN,NaN,20.2464,20.9761,19.2686,5,24.3,Queuine tRNA-ribosyltransferase,QTRT1
NaN,NaN,21.9705,20.2705,NaN,4,8.8,Formin-binding protein 1,FNBP1
NaN,NaN,NaN,NaN,NaN,5,11.2,ARF GTPase-activating protein GIT1,GIT1
19.4432,18.5756,NaN,NaN,20.9788,4,13,Epiplakin,EPPK1
NaN,NaN,NaN,NaN,NaN,4,10.1,REST corepressor 1,RCOR1
NaN,NaN,21.1822,19.0641,18.6424,4,15.6,Cytoplasmic protein NCK1,NCK1
NaN,NaN,NaN,NaN,NaN,5,10.8,Anthrax toxin receptor 1,ANTXR1
NaN,NaN,21.1612,18.749,NaN,6,10.1,Exocyst complex component 6B,EXOC6B
NaN,NaN,NaN,NaN,NaN,2,7.8,Arfaptin-1,ARFIP1
NaN,NaN,21.0703,19.7498,NaN,9,15.1,Ubiquitin carboxyl-terminal hydrolase 15,USP15
NaN,NaN,NaN,NaN,NaN,1,9.5,Protein CREG1,CREG1
NaN,NaN,19.5995,21.2391,18.3569,4,21.7,Mitochondrial import receptor subunit TOM34,TOMM34
NaN,NaN,21.6448,19.3282,NaN,4,11.6,Macrophage erythroblast attacher,MAEA
NaN,NaN,NaN,NaN,NaN,6,5.2,Tyrosine-protein kinase BAZ1B,BAZ1B
NaN,NaN,21.52,19.7923,NaN,4,18.4,Adapter molecule crk,CRK
NaN,NaN,20.6175,16.8772,NaN,8,10.3,Double-stranded RNA-specific adenosine deaminase,ADAR
NaN,NaN,20.9968,20.1628,NaN,4,11.2,Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase,UMPS
NaN,NaN,22.167,19.6676,NaN,2,11,Dynactin subunit 5,DCTN5
NaN,NaN,21.442,19.2833,NaN,3,13.4,Protein FAM98B,FAM98B
NaN,NaN,NaN,NaN,NaN,6,5.4,Tumor suppressor p53-binding protein 1,TP53BP1
NaN,NaN,NaN,NaN,NaN,2,30.8,Transcription elongation factor SPT4,SUPT4H1
NaN,NaN,21.6068,18.1651,17.7075,4,20.2,Nitrilase homolog 1,NIT1
19.5639,19.2539,20.4717,20.2617,NaN,5,17.9,Transforming growth factor beta-1;Latency-associated peptide,TGFB1
NaN,NaN,20.7891,20.4201,NaN,4,51.5,Acylphosphatase-1,ACYP1
NaN,NaN,20.8593,19.155,NaN,8,11.7,Importin-4,IPO4
NaN,NaN,21.5549,NaN,18.4022,3,15.8,Vesicle-trafficking protein SEC22b,SEC22B
NaN,NaN,21.3182,NaN,18.334,4,22.1,Glutathione S-transferase kappa 1,GSTK1
NaN,NaN,21.3412,19.9154,NaN,2,8.8,Metastasis-associated protein MTA1,MTA1
NaN,NaN,NaN,18.8357,21.5153,4,14.1,Short-chain dehydrogenase/reductase family 9C member 7,SDR9C7
NaN,NaN,NaN,NaN,NaN,5,8.7,F-box/LRR-repeat protein 18,FBXL18
NaN,NaN,21.7031,21.0002,NaN,6,7.6,Rho guanine nucleotide exchange factor 2,ARHGEF2
NaN,NaN,NaN,NaN,NaN,3,7.7,Transmembrane protein 87A,TMEM87A
NaN,NaN,20.4438,19.4481,NaN,7,10.6,Rho guanine nucleotide exchange factor 1,ARHGEF1
NaN,18.1373,21.598,18.4657,NaN,3,10.7,Prolyl 4-hydroxylase subunit alpha-2,P4HA2
NaN,NaN,21.5944,18.009,NaN,6,8.7,Serine/threonine-protein phosphatase 6 regulatory subunit 3,PPP6R3
NaN,NaN,NaN,NaN,NaN,5,15.7,Guanine nucleotide-binding protein subunit alpha-12,GNA12
NaN,NaN,20.5484,20.1079,17.821,3,2.9,Niemann-Pick C1 protein,NPC1
NaN,NaN,NaN,NaN,NaN,3,5.7,Elongator complex protein 3,ELP3
NaN,NaN,NaN,NaN,NaN,3,26.6,Regulation of nuclear pre-mRNA domain-containing protein 1A,RPRD1A
NaN,NaN,NaN,NaN,NaN,3,13.1,Nucleoporin SEH1,SEH1L
NaN,NaN,NaN,20.398,20.9423,2,20.6,Cystatin-SN;Cystatin-S,CST1;CST4
NaN,NaN,NaN,NaN,NaN,2,13.1,COMM domain-containing protein 2,COMMD2
NaN,NaN,NaN,NaN,NaN,4,31.5,Ubiquitin-like protein ISG15,ISG15
NaN,NaN,NaN,NaN,NaN,1,5,Retinol-binding protein 4;Plasma retinol-binding protein(1-182);Plasma retinol-binding protein(1-181);Plasma retinol-binding protein(1-179);Plasma retinol-binding protein(1-176),RBP4
NaN,NaN,NaN,NaN,NaN,2,7.1,Four and a half LIM domains protein 1,FHL1
NaN,NaN,20.7958,19.75,NaN,7,10,Calpain-7,CAPN7
20.8324,20.5037,20.9491,NaN,NaN,4,3.3,Latent-transforming growth factor beta-binding protein 2,LTBP2
NaN,NaN,NaN,NaN,NaN,5,3.7,Unconventional myosin-Va,MYO5A
NaN,NaN,21.8284,NaN,18.531,3,14.6,Charged multivesicular body protein 2b,CHMP2B
18.5877,17.7437,20.0591,20.1875,NaN,6,10,Procollagen galactosyltransferase 1,COLGALT1
NaN,NaN,21.5827,19.1568,18.5789,4,24.2,UPF0568 protein C14orf166,C14orf166
NaN,NaN,NaN,NaN,NaN,6,9.8,Cullin-2,CUL2
NaN,NaN,20.881,19.9466,NaN,5,17.2,Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA,MINA
NaN,NaN,NaN,NaN,NaN,2,4.3,La-related protein 7,LARP7
NaN,NaN,NaN,NaN,NaN,4,25.5,Ephrin-B2,EFNB2
NaN,NaN,21.8466,NaN,17.8568,3,16,Lysophospholipase-like protein 1,LYPLAL1
NaN,NaN,20.5573,16.2091,NaN,6,7.8,Disco-interacting protein 2 homolog C,DIP2C
